# Consumer OID demand matrix -- plan row F3(b).
# Consumer: etherscope-nxg
# Capture window (UTC): 2026-09-06T01:14:11Z .. 2026-09-06T07:06:25Z
# SNMP request datagrams to udp/161: 514504
# ... on a pack VLAN and a mapped pack address: 390198
# ... on a non-pack VLAN (lab infrastructure): 82337
# ... on a pack VLAN but an unmapped address: 10771 across 515 addresses
# ... undecodable as an SNMP request: 0
# Regenerate:
#   NIAC_ROLE_MAP_OUT=roles.tsv go test ./internal/scenario -run TestWritePackDeviceRoles
#   python3 scripts/extract-oid-demand.py --pcap <capture> --roles roles.tsv --out <this file>
pack	role	pdu	oid	requests
service-provider	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.6.0.4.4	4
service-provider	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.7	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.7.0.2.2	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.7.0.4.4	4
service-provider	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.8	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.8.0.2.2	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.8.0.4.4	4
service-provider	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.9	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.9.0.2.2	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.9.0.4.4	4
service-provider	router	getbulk	.1.0.8802.1.1.2.1.4.2.1.3	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.2	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.3	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.4	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.5	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.6	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.7	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.8	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.1.1.3	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.3.1.1	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.3.1.2	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.3.1.3	18
service-provider	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.3.1.4	18
